temperature,humidity,motion_detected,current_time,hvac_target_temperature,light_state,fan_state
20.3,62,1,8,0,0,1
15.8,35,1,16,24,0,0
15.5,78,0,18,24,1,0
21.4,72,1,16,0,0,0
16.3,38,1,21,24,1,1
24.1,60,0,15,0,0,0
28.2,66,1,11,22,1,1
28.2,73,0,2,22,1,0
24.9,74,0,13,0,0,1
18.2,38,0,16,0,1,0
27.9,81,1,21,22,1,1
28.3,78,1,15,22,1,1
17.9,84,0,20,24,1,0
26.1,87,0,11,22,0,0
19.3,47,0,23,0,0,0
27.0,37,1,1,22,1,1
30.0,45,1,7,22,0,0
15.5,38,0,11,24,1,0
28.5,74,0,20,22,1,0
24.3,76,0,15,0,0,0
29.6,25,0,7,22,1,1
22.0,20,0,15,0,1,0
27.7,27,1,9,22,0,0
15.9,70,0,19,24,0,0
20.0,44,0,14,0,1,0
16.0,66,0,3,24,1,1
29.6,74,0,14,22,1,0
27.3,83,0,3,22,0,0
27.8,29,0,10,22,0,0
29.1,75,0,5,22,1,0
16.3,31,1,3,24,0,0
20.8,52,0,8,0,1,0
16.1,90,1,8,24,0,0
18.2,36,0,2,0,0,0
18.4,80,0,22,0,0,0
22.0,29,0,4,0,0,0
19.0,50,1,14,0,1,1
16.5,79,0,8,24,0,1
17.5,89,0,1,24,0,0
17.2,36,1,2,24,0,1
29.6,69,0,20,22,1,0
26.4,56,1,11,22,1,1
29.5,81,0,15,22,0,0
21.6,48,0,4,0,0,0
19.2,51,0,9,0,1,0
27.0,30,1,14,22,1,1
19.9,25,0,13,0,0,0
19.5,54,0,13,0,0,0
18.5,52,0,22,0,1,1
16.9,37,0,12,24,1,0
18.8,56,1,15,0,1,1
20.3,32,0,7,0,0,0
25.1,83,0,7,22,0,0
15.9,20,0,16,24,0,0
18.2,82,0,16,0,0,1
27.1,53,0,2,22,1,0
17.2,29,0,0,24,0,0
20.1,26,1,16,0,1,1
28.0,75,1,23,22,1,1
17.3,56,0,15,24,0,0
16.2,48,1,16,24,1,1
22.3,31,0,1,0,1,0
19.5,36,0,13,0,1,0
23.5,67,0,6,0,0,1
27.1,45,0,18,22,0,0
17.1,31,0,0,24,0,0
23.7,40,1,16,0,0,0
22.6,61,1,9,0,0,0
17.2,80,0,5,24,1,0
24.4,77,0,6,0,0,0
19.1,73,1,5,0,1,1
22.3,53,0,4,0,0,0
16.2,26,0,1,24,1,0
21.9,54,0,17,0,0,0
19.6,34,0,23,0,0,0
27.3,84,0,16,22,1,0
15.9,44,1,23,24,0,0
21.3,78,1,22,0,1,1
21.9,25,0,6,0,1,0
25.9,71,1,20,22,1,1
23.6,40,0,18,0,1,0
25.0,90,0,6,0,0,0
26.7,51,1,22,22,1,1
27.9,72,0,6,22,0,0
19.7,78,0,15,0,0,0
23.1,88,0,11,0,0,0
27.6,81,1,14,22,0,0
29.8,23,1,14,22,0,0
28.3,37,1,10,22,1,1
20.6,75,0,1,0,1,0
17.9,43,1,2,24,1,1
22.3,85,0,18,0,0,0
26.1,32,1,19,22,1,1
22.4,81,0,14,0,0,0
22.2,73,0,15,0,0,0
27.6,34,0,0,22,1,1
20.4,88,1,14,0,1,1
27.9,22,1,11,22,0,0
21.1,56,0,6,0,1,0
19.9,56,0,6,0,1,0
21.8,22,1,10,0,1,1
26.4,82,0,19,22,1,0
16.9,54,1,10,24,1,1
17.9,71,1,16,24,1,1
29.3,47,0,2,22,0,0
17.6,37,0,15,24,0,0
23.5,55,0,4,0,0,1
23.7,52,0,1,0,1,0
22.3,83,0,22,0,1,0
24.7,45,1,6,0,1,1
18.4,67,0,9,0,1,1
23.3,59,0,4,0,0,0
20.6,36,0,14,0,0,0
24.9,59,0,11,0,0,0
17.1,26,1,9,24,1,1
23.6,76,0,21,0,0,0
17.8,27,0,16,24,0,0
19.2,75,1,19,0,0,0
18.3,50,0,19,0,0,0
17.7,78,0,10,24,0,0
27.4,77,0,7,22,0,0
19.3,31,1,14,0,1,1
28.9,67,0,1,22,0,0
29.5,50,1,16,22,1,1
23.6,82,1,22,0,0,0
17.1,58,0,5,24,1,1
20.6,39,0,20,0,1,0
27.0,67,0,12,22,1,1
20.5,90,0,7,0,1,0
16.3,73,1,10,24,1,1
23.4,90,0,14,0,1,0
27.7,48,0,12,22,1,0
26.9,67,1,17,22,1,1
17.6,75,0,17,24,0,0
25.1,36,0,16,22,1,0
18.3,28,0,21,0,1,0
18.3,53,0,12,0,0,0
28.1,64,1,2,22,1,1
18.7,28,0,20,0,1,0
18.9,26,0,23,0,1,0
15.0,35,0,6,24,1,0
28.1,38,0,11,22,0,0
26.9,25,0,3,22,0,0
24.4,30,0,23,0,1,1
26.3,80,1,10,22,0,0
17.3,61,1,13,24,0,0
21.9,32,0,17,0,1,0
20.3,31,0,6,0,0,0
16.4,39,0,4,24,0,0
22.3,69,0,15,0,0,0
28.8,55,0,10,22,1,0
15.6,88,0,21,24,0,1
19.4,56,0,2,0,0,0
18.1,31,0,15,0,1,0
18.6,59,1,10,0,0,0
28.6,73,0,9,22,1,0
22.0,21,1,22,0,0,0
22.0,69,0,22,0,1,0
26.4,60,0,1,22,0,0
17.3,64,1,15,24,1,1
22.3,28,0,16,0,0,1
21.4,81,1,9,0,0,0
24.0,66,0,17,0,1,0
30.0,24,0,11,22,0,0
26.5,20,0,7,22,1,0
21.0,63,0,2,0,0,0
27.4,41,1,19,22,1,1
17.6,57,1,23,24,1,1
15.5,38,1,2,24,1,1
18.1,50,0,5,0,0,0
20.1,86,0,1,0,0,0
22.7,61,0,2,0,1,0
24.2,45,0,16,0,1,0
28.7,32,1,8,22,0,0
22.6,77,0,3,0,1,0
22.5,37,0,21,0,0,1
15.8,86,0,22,24,1,0
15.5,22,1,1,24,0,0
23.3,74,1,23,0,1,1
21.6,77,0,8,0,1,0
27.6,82,0,13,22,1,0
17.4,71,0,10,24,1,0
15.4,43,0,1,24,0,0
21.7,28,1,20,0,1,1
18.6,56,0,1,0,1,0
15.7,72,0,4,24,1,1
25.9,43,0,6,22,1,1
16.7,40,0,21,24,1,0
24.1,59,1,3,0,0,0
19.2,81,0,13,0,1,1
17.6,89,0,1,24,0,0
20.7,88,1,22,0,0,1
27.0,33,0,11,22,1,0
20.9,61,1,9,0,0,0
26.3,69,0,0,22,0,0
16.9,80,0,18,24,0,0
26.6,23,0,22,22,0,0
18.6,36,0,15,0,1,0
25.2,76,0,14,22,1,0
23.5,67,0,13,0,0,0
28.9,63,0,8,22,0,0
20.8,64,0,20,0,0,0
16.0,52,0,22,24,0,0
15.3,50,1,14,24,1,1
27.4,66,0,6,22,0,1
22.9,25,0,3,0,1,0
26.6,90,1,20,22,0,0
18.5,53,0,17,0,0,0
20.2,72,0,7,0,0,0
15.5,33,0,11,24,0,1
29.4,35,0,14,22,1,0
25.0,62,0,14,0,0,0
29.0,31,1,16,22,0,0
19.0,89,1,1,0,1,1
24.2,38,0,11,0,1,0
25.2,60,0,2,22,0,0
19.8,72,0,6,0,1,0
27.7,48,1,5,22,0,0
29.2,89,0,13,22,1,0
28.3,78,0,22,22,0,0
26.1,83,0,4,22,1,0
19.2,43,0,3,0,1,0
19.2,35,0,14,0,0,0
29.5,71,0,6,22,1,0
15.2,25,1,2,24,1,1
25.7,56,0,12,22,1,0
25.6,23,0,9,22,1,0
24.3,57,1,22,0,1,1
29.9,60,0,1,22,0,1
19.7,33,0,11,0,1,0
20.1,90,0,23,0,1,0
16.2,70,0,21,24,0,1
21.6,84,0,11,0,1,0
18.9,71,1,18,0,1,1
20.2,49,1,18,0,1,1
27.5,76,0,20,22,1,0
29.0,49,0,2,22,0,0
17.8,61,0,5,24,1,0
20.6,30,0,1,0,1,0
28.9,46,0,23,22,1,1
15.9,43,0,12,24,1,0
16.4,58,0,8,24,1,0
17.4,37,0,12,24,0,0
23.9,64,0,22,0,1,0
17.3,31,0,13,24,1,0
29.5,68,0,18,22,0,0
21.7,50,1,10,0,0,0
22.5,41,0,13,0,1,0
18.7,63,1,15,0,1,1
22.1,83,1,9,0,1,1
24.9,44,1,19,0,1,1
26.3,70,0,15,22,0,0
26.3,26,1,1,22,1,1
23.7,25,0,15,0,0,0
28.6,43,0,13,22,1,1
27.3,38,0,20,22,0,0
26.4,28,0,17,22,0,1
15.8,55,0,5,24,1,0
15.1,59,0,6,24,0,0
18.2,43,0,12,0,1,1
25.0,67,0,1,0,0,0
21.2,82,0,14,0,0,1
21.0,88,0,16,0,0,0
28.3,72,1,12,22,1,1
28.4,73,0,6,22,0,0
28.6,61,0,0,22,0,0
19.7,64,1,2,0,1,1
25.4,33,0,19,22,0,0
19.1,48,0,17,0,0,1
17.9,25,1,6,24,1,1
17.8,26,1,20,24,0,0
20.1,56,0,16,0,0,0
21.4,72,0,11,0,1,0
27.5,37,1,15,22,1,1
16.8,57,0,23,24,1,0
26.0,78,0,9,22,1,0
23.0,20,0,22,0,0,0
19.3,87,0,15,0,1,0
22.4,63,1,19,0,1,1
19.5,66,1,17,0,1,1
23.9,54,1,14,0,0,0
21.5,79,0,22,0,1,0
17.5,71,0,10,24,0,0
16.7,27,1,17,24,1,1
23.2,60,0,5,0,0,0
28.5,22,1,0,22,1,1
20.2,88,1,22,0,1,1
26.0,33,0,6,22,0,0
24.9,45,0,11,0,1,0
29.0,89,0,19,22,1,0
27.3,77,1,3,22,1,1
23.5,59,0,9,0,0,0
24.9,70,1,20,0,1,1
28.5,24,0,1,22,1,0
21.0,51,0,8,0,0,0
19.9,20,0,9,0,1,0
15.2,73,0,19,24,1,0
27.4,30,1,10,22,1,1
27.0,72,0,13,22,0,0
16.6,27,0,2,24,0,0
23.7,44,1,0,0,1,1
22.0,59,0,6,0,1,0
16.8,51,0,3,24,1,0
29.7,47,0,6,22,0,0
18.2,22,0,15,0,0,0
16.0,81,0,9,24,1,0
23.9,46,1,14,0,1,1
26.1,64,0,15,22,0,0
15.5,44,0,5,24,1,0
24.9,80,0,3,0,0,1
23.0,63,0,3,0,0,0
16.5,65,0,23,24,0,0
17.6,33,0,22,24,1,1
23.5,27,1,3,0,1,1
19.4,67,0,21,0,0,0
29.1,33,0,21,22,1,1
27.3,84,0,16,22,0,1
29.8,26,1,12,22,1,1
18.9,68,0,1,0,1,0
29.5,74,0,19,22,0,0
21.5,32,0,5,0,0,0
20.2,75,0,21,0,1,0
15.8,75,0,0,24,1,0
15.8,34,1,7,24,0,0
25.4,76,0,17,22,1,0
21.9,77,0,20,0,1,0
18.4,54,0,3,0,1,0
24.2,35,0,4,0,0,0
18.8,27,0,4,0,1,1
23.7,64,1,14,0,1,1
20.4,59,1,9,0,1,1
27.4,73,1,7,22,1,1
27.3,33,1,6,22,0,0
22.2,78,0,11,0,1,0
20.3,72,0,10,0,0,0
20.4,46,0,12,0,0,0
27.1,66,0,14,22,1,0
19.9,25,1,16,0,1,1
18.1,74,1,21,0,0,0
16.3,63,1,21,24,1,1
22.0,37,0,17,0,0,1
22.2,35,0,7,0,0,1
27.6,31,0,5,22,0,0
18.3,39,0,10,0,1,0
20.7,64,0,8,0,1,1
27.1,83,0,4,22,0,0
27.4,78,1,6,22,0,0
20.8,41,1,21,0,1,1
21.9,66,0,14,0,1,0
19.5,48,0,20,0,0,0
29.0,64,0,21,22,1,1
16.8,28,0,3,24,1,0
29.0,43,1,18,22,0,0
25.3,34,0,12,22,0,0
23.0,55,0,0,0,1,1
15.5,32,0,0,24,0,0
22.1,63,0,21,0,1,0
21.1,90,1,13,0,0,0
17.4,55,0,8,24,1,0
24.8,80,1,23,0,0,0
29.6,59,0,11,22,1,0
23.4,46,1,17,0,1,1
25.7,20,0,8,22,1,0
16.0,53,0,7,24,0,0
21.3,87,0,13,0,1,0
16.7,40,0,8,24,1,0
24.2,52,1,19,0,1,1
29.1,26,0,1,22,0,1
24.9,84,1,0,0,1,1
16.2,22,0,12,24,1,0
20.3,70,1,9,0,0,0
23.3,73,0,7,0,0,1
21.0,78,1,6,0,0,0
27.5,25,1,23,22,0,0
27.2,48,0,11,22,1,0
24.2,36,0,16,0,1,0
20.6,79,0,11,0,0,0
18.8,41,0,15,0,1,0
16.6,43,0,9,24,0,0
20.3,70,0,11,0,0,1
21.2,69,1,10,0,1,1
25.1,30,1,13,22,0,0
24.9,75,1,21,0,1,1
16.1,90,0,19,24,0,0
20.9,61,1,12,0,1,1
17.7,58,0,1,24,0,0
17.4,88,0,19,24,1,0
27.4,67,0,6,22,1,0
15.6,76,1,0,24,0,0
21.3,40,1,2,0,0,0
17.5,39,0,19,24,0,0
28.2,34,1,11,22,1,1
23.4,88,0,4,0,0,0
18.5,70,1,11,0,1,1
22.5,81,0,2,0,0,0
26.0,56,0,19,22,0,0
29.4,25,0,4,22,0,0
18.3,90,0,0,0,0,0
28.3,45,0,15,22,1,0
29.0,27,0,8,22,0,1
28.7,23,0,9,22,1,0
24.5,40,1,9,0,1,1
24.4,50,1,12,0,0,1
21.0,40,0,15,0,0,1
26.3,44,1,19,22,0,0
23.0,34,0,3,0,1,0
25.2,54,1,13,22,0,1
21.4,68,0,16,0,0,1
26.0,62,0,4,22,0,0
27.4,60,0,12,22,0,0
17.2,56,1,2,24,1,1
27.5,76,0,4,22,1,0
23.1,61,1,15,0,0,1
27.7,66,0,18,22,1,0
21.5,80,0,18,0,1,0
20.7,33,0,16,0,0,0
28.7,87,1,17,22,1,1
18.8,72,0,17,0,0,0
27.7,53,1,22,22,1,1
22.3,43,0,7,0,1,0
22.7,39,1,17,0,1,1
19.6,88,0,8,0,0,0
23.6,49,0,18,0,1,0
19.9,26,0,9,0,0,0
15.6,55,0,1,24,0,0
19.1,57,0,16,0,1,1
15.1,71,1,23,24,1,1
29.7,34,0,12,22,0,0
29.5,65,0,10,22,1,0
20.9,42,0,15,0,0,0
25.9,31,0,19,22,0,0
20.2,63,0,6,0,1,0
25.1,34,0,2,22,1,0
27.1,68,1,15,22,0,1
29.2,40,0,18,22,1,0
21.0,34,1,19,0,0,0
26.7,33,0,15,22,0,1
19.0,61,0,1,0,0,0
29.9,34,0,13,22,1,0
15.4,82,1,19,24,1,1
24.1,87,0,9,0,0,0
24.9,46,1,18,0,0,0
25.3,72,0,23,22,1,0
16.8,71,1,10,24,1,1
29.1,82,0,17,22,0,0
17.7,72,0,10,24,0,0
24.3,76,0,8,0,1,1
18.3,71,0,18,0,1,0
19.6,62,0,19,0,0,0
23.2,26,0,9,0,1,1
21.3,61,1,2,0,0,0
17.4,23,0,2,24,0,0
17.6,88,0,23,24,1,0
21.3,24,0,7,0,0,0
26.4,60,0,5,22,0,0
28.5,23,0,19,22,1,1
16.3,21,0,0,24,1,0
20.9,86,1,19,0,1,1
16.5,40,0,23,24,0,0
15.2,89,0,5,24,1,0
24.9,62,0,1,0,1,0
24.0,88,0,18,0,0,1
17.4,28,0,6,24,1,0
18.5,47,0,10,0,0,0
15.4,45,0,10,24,1,1
27.5,22,0,3,22,1,0
29.6,68,1,19,22,0,1
17.0,36,0,15,24,1,0
18.5,82,0,4,0,0,0
28.0,74,0,23,22,1,0
28.9,42,0,6,22,0,1
21.3,53,1,15,0,0,0
15.8,88,0,14,24,1,0
15.6,34,0,4,24,1,0
23.6,66,1,0,0,0,0
20.9,22,0,19,0,1,1
15.4,47,1,21,24,1,1
23.7,22,1,21,0,0,1
15.2,23,0,8,24,0,0
26.8,50,0,20,22,1,0
19.6,64,0,4,0,0,0
15.6,78,0,21,24,1,0
23.8,64,0,5,0,1,1
21.0,56,0,2,0,1,0
29.6,84,1,5,22,0,0
23.2,28,0,7,0,1,0
19.1,36,0,5,0,0,1
25.6,84,0,15,22,1,0
19.1,22,1,15,0,0,0
28.6,45,0,20,22,0,0
20.6,72,0,2,0,0,0
23.2,50,1,16,0,0,0
15.8,45,1,20,24,1,1
21.4,42,1,5,0,1,1
27.5,49,1,5,22,1,1
27.1,29,0,21,22,0,0
18.4,83,0,18,0,0,1
18.4,41,0,19,0,1,0
27.3,34,0,14,22,1,0
29.0,75,0,18,22,0,0
16.4,39,0,1,24,1,0
21.8,66,1,7,0,1,1
20.1,72,0,6,0,1,0
28.1,72,0,7,22,0,0
16.3,20,0,12,24,1,0
18.2,21,1,21,0,0,0
26.3,77,0,14,22,1,0
15.8,38,0,11,24,0,0
22.4,81,0,14,0,1,0
21.6,31,0,13,0,1,0
20.0,45,0,6,0,0,0
20.9,46,1,16,0,1,1
22.9,48,1,4,0,1,1
17.4,34,1,19,24,0,0
23.6,65,0,9,0,0,0
27.1,20,1,18,22,0,0
26.4,79,1,17,22,1,1
17.3,76,1,23,24,1,1
17.2,22,0,9,24,1,0
19.0,37,1,1,0,0,0
20.4,71,0,5,0,0,0
21.1,79,1,2,0,0,0
25.2,53,0,18,22,1,1
15.9,79,0,4,24,0,0
15.5,45,1,6,24,0,1
20.9,38,0,6,0,1,0
25.5,41,0,9,22,1,0
17.9,52,1,0,24,0,0
24.6,57,1,10,0,0,1
18.9,54,0,22,0,1,0
28.3,86,1,6,22,1,1
28.4,29,0,5,22,0,0
19.5,34,0,5,0,1,0
18.4,30,0,12,0,1,1
21.2,43,0,15,0,1,1
18.6,23,0,12,0,0,0
25.1,32,0,1,22,0,1
27.4,76,1,18,22,1,1
25.1,56,0,18,22,1,1
27.4,67,1,18,22,1,1
21.0,90,1,17,0,1,1
17.3,20,0,5,24,0,1
26.1,79,1,1,22,0,0
20.4,31,1,18,0,0,0
25.1,40,0,5,22,1,0
19.1,30,0,19,0,0,0
16.2,63,1,22,24,0,0
29.9,77,1,21,22,0,0
17.3,63,1,14,24,1,1
29.8,53,0,5,22,1,0
29.7,44,0,2,22,1,1
26.9,23,0,10,22,0,0
24.9,83,0,7,0,1,0
23.7,35,0,21,0,0,0
28.0,29,0,17,22,0,0
19.3,85,0,16,0,0,0
22.0,54,1,18,0,0,0
24.3,25,0,18,0,1,0
21.2,38,0,23,0,1,0
21.4,78,1,20,0,0,0
20.0,72,1,16,0,1,1
23.5,27,0,3,0,0,0
27.8,29,0,6,22,0,0
18.0,86,1,4,0,0,0
29.0,57,0,15,22,0,1
25.3,48,1,5,22,0,0
27.3,34,0,13,22,1,0
23.3,42,0,19,0,1,0
26.7,65,0,1,22,1,0
15.2,47,0,17,24,0,0
27.3,45,0,17,22,1,1
15.6,29,0,12,24,1,0
28.3,66,1,17,22,1,1
29.9,23,0,16,22,0,0
19.4,74,0,12,0,1,0
18.2,85,1,11,0,1,1
26.5,86,0,2,22,1,0
18.8,26,1,21,0,0,0
28.0,74,1,6,22,0,0
16.5,50,0,0,24,1,1
16.9,38,0,4,24,0,0
29.7,47,1,20,22,0,1
25.1,47,0,0,22,1,1
27.7,38,0,3,22,0,0
19.9,39,1,0,0,0,0
25.1,32,1,12,22,1,1
23.9,62,1,13,0,0,1
24.0,30,0,14,0,1,0
25.2,67,0,16,22,1,1
23.6,34,0,11,0,0,0
21.4,36,0,6,0,1,1
19.1,73,0,22,0,0,0
26.5,69,0,18,22,1,1
18.4,47,0,22,0,1,0
25.4,23,0,2,22,0,0
18.5,41,0,17,0,1,0
24.4,58,0,3,0,1,0
26.2,53,1,2,22,0,0
18.3,63,0,11,0,0,0
15.9,61,1,22,24,0,0
17.0,59,1,11,24,1,1
24.1,31,0,16,0,0,0
27.7,21,0,5,22,0,0
15.7,47,0,14,24,0,0
26.0,86,1,1,22,1,1
20.1,90,0,7,0,1,0
22.2,29,1,13,0,1,1
28.9,76,1,4,22,0,1
20.0,56,1,2,0,0,0
22.0,83,0,9,0,0,1
15.2,59,1,6,24,0,0
16.2,79,1,10,24,1,1
18.9,67,0,14,0,0,0
15.4,38,0,1,24,1,1
24.5,52,0,4,0,1,0
21.4,63,0,10,0,1,0
23.2,56,1,7,0,1,1
17.6,55,0,12,24,1,1
19.4,40,1,10,0,0,0
25.0,21,1,16,0,1,1
29.5,50,0,14,22,1,0
15.8,49,0,0,24,1,0
28.4,63,0,18,22,0,0
23.7,31,1,15,0,0,0
23.5,70,0,18,0,1,1
22.5,68,0,12,0,0,0
16.0,43,0,22,24,0,0
16.3,43,1,21,24,0,0
24.0,79,1,22,0,1,1
20.1,30,0,3,0,0,0
28.8,32,0,10,22,1,1
21.1,83,1,17,0,0,0
17.1,39,0,17,24,0,0
25.7,90,0,9,22,0,0
19.4,47,0,16,0,1,0
22.9,21,0,12,0,0,0
25.5,62,0,13,22,0,0
28.5,27,0,6,22,0,0
26.9,32,0,9,22,0,0
25.1,54,0,2,22,1,0
25.2,42,0,1,22,0,1
29.2,65,0,18,22,0,0
19.4,34,0,6,0,0,0
15.0,21,0,4,24,0,0
19.1,80,1,2,0,1,1
18.3,83,0,1,0,0,0
24.9,71,1,22,0,0,1
24.5,55,0,21,0,0,1
23.9,86,0,5,0,1,0
15.2,88,0,13,24,1,0
25.9,86,0,6,22,0,0
19.9,66,1,21,0,1,1
25.0,21,0,1,0,1,1
23.3,63,0,10,0,0,0
20.1,83,1,20,0,0,0
17.0,47,0,2,24,1,0
16.4,73,0,8,24,1,0
27.5,86,0,7,22,1,1
28.8,55,0,10,22,0,0
24.7,82,0,17,0,1,1
16.6,44,0,0,24,0,0
21.0,67,0,14,0,1,0
25.9,58,0,3,22,1,0
26.7,66,1,3,22,1,1
16.8,40,1,9,24,0,0
15.0,49,1,10,24,0,0
25.7,50,1,17,22,1,1
20.3,45,1,22,0,0,0
18.8,41,1,14,0,0,1
15.2,40,0,2,24,0,1
23.1,20,0,6,0,0,0
27.8,56,0,6,22,1,0
29.4,65,0,16,22,0,0
23.5,28,1,21,0,0,0
22.7,36,0,19,0,0,0
16.3,66,0,23,24,1,0
23.2,78,0,15,0,1,0
20.7,73,0,15,0,0,1
24.1,31,0,7,0,1,0
20.8,83,0,2,0,0,1
18.6,25,0,19,0,1,0
16.4,72,0,14,24,1,0
19.7,35,0,0,0,0,0
16.4,24,0,9,24,0,0
17.7,65,1,1,24,1,1
29.8,33,0,6,22,1,0
21.7,63,0,13,0,1,0
23.0,82,1,15,0,1,1
28.1,71,0,14,22,0,0
29.9,45,0,6,22,0,0
23.7,72,0,12,0,1,0
27.2,48,1,9,22,0,0
19.9,38,0,8,0,1,0
19.6,66,0,8,0,0,1
21.0,27,1,5,0,0,0
25.1,42,0,23,22,0,0
25.2,54,1,11,22,1,1
19.7,72,0,22,0,0,0
17.0,77,0,19,24,1,0
24.5,24,1,19,0,1,1
16.9,35,0,21,24,1,0
23.7,36,1,13,0,0,0
25.4,51,1,19,22,1,1
25.5,71,0,6,22,1,0
26.3,39,1,7,22,0,0
28.1,85,0,7,22,1,1
22.5,20,1,7,0,0,0
26.0,77,0,1,22,0,0
24.3,63,0,13,0,0,0
17.8,25,0,9,24,1,0
15.4,69,0,17,24,1,0
19.3,39,0,17,0,0,0
21.6,33,1,17,0,1,1
24.3,24,1,15,0,0,0
27.7,60,0,19,22,1,0
17.9,59,0,4,24,1,1
16.9,53,1,19,24,0,1
29.5,64,0,4,22,1,0
16.6,90,0,19,24,1,1
22.2,90,0,22,0,1,1
23.8,46,0,9,0,0,0
23.1,63,0,16,0,0,0
16.3,52,1,12,24,1,1
15.9,52,0,16,24,0,1
16.6,63,0,17,24,0,0
23.8,39,1,12,0,1,1
23.2,55,0,16,0,0,0
18.5,26,0,14,0,1,0
24.6,51,0,11,0,0,0
27.3,86,0,9,22,1,0
15.6,58,0,12,24,1,1
22.5,43,0,10,0,1,0
25.3,89,0,2,22,0,0
18.8,73,0,21,0,1,0
19.6,57,0,9,0,0,0
24.2,51,1,10,0,0,0
28.5,64,0,5,22,1,1
27.1,80,0,0,22,1,0
23.7,89,1,5,0,1,1
26.0,72,0,4,22,0,1
20.5,70,0,6,0,1,1
24.6,75,0,21,0,1,0
22.0,46,1,11,0,0,0
17.8,57,0,11,24,1,0
25.5,81,0,6,22,0,0
23.3,37,0,1,0,0,0
20.4,83,0,0,0,1,0
28.7,49,1,22,22,0,0
15.3,68,0,17,24,0,1
19.7,60,0,11,0,0,1
15.9,32,1,6,24,1,1
26.5,53,0,18,22,0,1
25.5,44,0,21,22,0,0
20.0,85,0,2,0,1,0
25.1,37,1,9,22,0,0
20.9,24,1,10,0,1,1
26.3,38,1,4,22,0,0
21.8,61,0,1,0,0,0
21.2,37,0,7,0,0,0
29.0,51,0,13,22,0,0
18.8,40,1,7,0,1,1
16.8,29,0,22,24,0,1
23.8,56,0,5,0,1,0
29.5,68,1,0,22,0,0
20.7,32,0,23,0,1,0
15.9,74,0,0,24,1,0
20.1,36,1,7,0,0,0
22.6,28,0,10,0,1,1
17.4,63,0,17,24,1,1
24.9,65,0,23,0,1,0
30.0,27,0,9,22,0,0
21.8,56,0,11,0,0,0
20.3,38,0,19,0,0,0
21.0,82,0,22,0,1,0
16.7,65,1,15,24,1,1
28.2,90,0,4,22,1,1
21.2,45,0,15,0,0,0
20.8,65,0,23,0,0,0
24.9,65,1,11,0,0,0
21.6,33,0,5,0,0,0
24.7,82,1,4,0,0,1
15.9,22,1,0,24,0,0
27.2,47,1,18,22,1,1
29.1,48,1,9,22,0,0
24.7,37,0,13,0,0,0
29.3,54,1,20,22,1,1
17.3,66,1,2,24,1,1
22.2,24,1,5,0,0,0
24.0,78,0,4,0,1,0
23.7,78,0,16,0,0,0
21.0,66,0,17,0,0,1
20.1,32,0,11,0,1,0
16.9,52,1,4,24,1,1
20.9,81,1,8,0,1,1
17.4,35,0,11,24,1,1
26.0,63,1,19,22,0,0
18.1,77,0,8,0,1,0
15.9,25,0,2,24,0,1
23.3,34,0,0,0,0,1
23.9,23,0,21,0,0,0
28.1,75,1,14,22,0,1
23.7,83,0,9,0,1,0
20.2,87,0,13,0,1,0
27.0,53,0,6,22,1,0
23.1,75,0,3,0,0,1
16.2,51,1,4,24,1,1
23.5,28,0,19,0,1,0
28.6,82,0,15,22,1,0
20.9,52,1,2,0,0,0
19.4,40,0,16,0,0,1
17.2,74,1,12,24,1,1
17.3,76,0,5,24,1,0
21.5,21,0,4,0,0,0
23.9,32,1,15,0,0,0
16.2,23,1,10,24,1,1
29.1,69,0,16,22,1,0
26.3,67,0,4,22,1,0
23.8,49,1,5,0,0,0
27.4,48,0,9,22,0,0
16.2,27,0,20,24,0,0
22.2,31,0,0,0,1,0
24.5,60,0,20,0,0,1
27.4,45,0,9,22,0,0
26.8,69,1,16,22,0,0
19.2,21,0,2,0,0,0
29.1,74,1,1,22,0,0
16.9,75,0,16,24,0,0
28.1,33,0,3,22,1,1
29.6,25,0,1,22,0,0
17.7,80,0,4,24,0,0
25.8,31,0,9,22,0,0
15.6,32,0,0,24,1,0
21.1,38,1,0,0,0,0
22.7,63,0,3,0,0,0
23.7,78,0,6,0,0,0
29.0,56,1,13,22,1,1
25.1,44,1,13,22,1,1
22.2,35,0,17,0,0,0
27.1,57,0,1,22,0,1
29.3,62,1,0,22,0,0
15.3,33,1,20,24,1,1
29.7,25,0,21,22,1,0
16.3,42,0,15,24,0,0
27.2,79,1,21,22,1,1
19.2,31,1,17,0,0,0
17.0,32,1,15,24,1,1
21.6,25,0,22,0,1,0
24.7,82,0,21,0,1,0
20.7,57,0,23,0,0,0
15.8,69,0,5,24,1,1
24.0,71,0,9,0,0,0
28.5,59,0,1,22,0,0
20.7,27,0,6,0,0,0
18.2,80,0,20,0,0,0
21.6,27,1,16,0,0,0
15.7,53,1,2,24,1,1
27.3,79,1,19,22,1,1
27.4,76,1,11,22,0,0
23.8,65,0,1,0,0,0
20.3,41,0,6,0,0,0
27.0,59,0,16,22,0,0
23.3,64,0,18,0,0,0
27.4,74,1,11,22,0,0
24.5,70,0,8,0,1,0
26.8,24,0,13,22,1,0
24.0,32,0,1,0,1,1
21.2,47,0,20,0,1,0
29.4,81,0,3,22,0,0
23.1,43,0,18,0,0,0
24.1,26,0,20,0,0,0
18.3,57,0,15,0,1,0
24.4,56,1,21,0,0,0
